task,eta,image,final_psnr,final_ssim,best_psnr,best_iter,ssim_at_best_psnr,final_update,runtime_per_iter,lambda,max_iter,gamma1,gamma2,r,score_sigma_begin,score_sigma_end,denoise_relax,clip_denoiser_input
Deblurring,100,01.png,23.932064056396484,0.6393673419952393,23.932064056396484,1200,0.6393673419952393,0.00011279172031208873,0.27893279441999996,0.00125,1200,0.5,0.99,1.0,80.0,30.0,0.05,False
Deblurring,100,02.png,27.034744262695312,0.7057937979698181,27.034744262695312,1200,0.7057937979698181,0.0001042309231706895,0.2795760782058333,0.00125,1200,0.5,0.99,1.0,80.0,30.0,0.05,False
Deblurring,100,03.png,24.896602630615234,0.6966363191604614,24.896602630615234,1200,0.6966363191604614,0.00011259237362537533,0.28024173982666667,0.00125,1200,0.5,0.99,1.0,80.0,30.0,0.05,False
