task,eta,image,final_psnr,final_ssim,best_psnr,best_iter,ssim_at_best_psnr,final_update,runtime_per_iter,lambda,max_iter,gamma1,gamma2,r,score_sigma_begin,score_sigma_end,denoise_relax,clip_denoiser_input
Deblurring,100,01.png,24.657583236694336,0.5872830748558044,24.679351806640625,1149,0.5941900014877319,0.0001888767146738246,0.28360266495,0.00125,1200,0.5,0.99,1.0,80.0,20.0,0.04,False
Deblurring,100,02.png,27.93121337890625,0.6515578031539917,27.935670852661133,1181,0.6532498598098755,0.00011846116103697568,0.2851704472933333,0.00125,1200,0.5,0.99,1.0,80.0,20.0,0.04,False
Deblurring,100,03.png,25.852163314819336,0.6671481728553772,25.852163314819336,1200,0.6671481728553772,0.00016539952775929123,0.28455879383666655,0.00125,1200,0.5,0.99,1.0,80.0,20.0,0.04,False
