noise,kernel_index,kernel_file,image_index,image,final_psnr,final_ssim,best_psnr,best_iter,ssim_at_best_psnr,final_update,runtime_per_iter,max_iter,gamma1,gamma2,alpha,score_sigma_begin,score_sigma_end,denoise_relax
0.01,9,gaussian_1_6.mat,3,ILSVRC2012_val_00005941.JPEG.png,23.222763061523438,0.6810439229011536,26.420528411865234,632,0.8494231104850769,0.00013075117021799088,4.136918288869201,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,9,gaussian_1_6.mat,4,ILSVRC2012_val_00007658.JPEG.png,23.32712745666504,0.5267835259437561,27.22993278503418,600,0.7652420997619629,0.00012925179908052087,4.13739608448998,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,9,gaussian_1_6.mat,5,ILSVRC2012_val_00028884.JPEG.png,21.6824951171875,0.5701931118965149,23.373411178588867,664,0.6670708060264587,0.00019623409025371075,4.1359966145724565,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,9,gaussian_1_6.mat,6,ILSVRC2012_val_00038157.JPEG.png,23.926218032836914,0.5333114266395569,27.026674270629883,547,0.6949744820594788,0.0001031150168273598,4.13236777045667,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,9,gaussian_1_6.mat,7,ILSVRC2012_val_00044012.JPEG.png,25.93937873840332,0.637405276298523,34.169883728027344,328,0.9132604598999023,0.00010282958101015538,4.123912508595871,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,10,square_7.mat,1,ILSVRC2012_val_00000491.JPEG.png,25.87468147277832,0.6159102320671082,27.4798583984375,505,0.6936960220336914,6.815754022682086e-05,4.125701960050016,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,10,square_7.mat,2,ILSVRC2012_val_00002289.JPEG.png,28.268762588500977,0.7728226184844971,29.738067626953125,724,0.8436353802680969,9.451282676309347e-05,4.126465698952476,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,10,square_7.mat,3,ILSVRC2012_val_00005941.JPEG.png,25.997947692871094,0.8062490820884705,26.833303451538086,745,0.8378995060920715,0.0001249637280125171,4.137785155925861,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,10,square_7.mat,4,ILSVRC2012_val_00007658.JPEG.png,25.93590545654297,0.6714356541633606,27.20387840270996,641,0.745387613773346,9.035308175953105e-05,4.135792182064227,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,10,square_7.mat,5,ILSVRC2012_val_00028884.JPEG.png,22.850393295288086,0.6487826704978943,23.451162338256836,619,0.6623914837837219,0.00014796439791098237,4.13774755099245,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,10,square_7.mat,6,ILSVRC2012_val_00038157.JPEG.png,25.630422592163086,0.6246704459190369,26.835548400878906,594,0.6796082854270935,7.421399641316384e-05,4.1372640310425775,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.01,10,square_7.mat,7,ILSVRC2012_val_00044012.JPEG.png,29.16680145263672,0.759687602519989,33.05898666381836,569,0.8726865649223328,4.9875474360305816e-05,4.139667002590819,1200,0.5,0.99,0.92,80.0,2.55,0.1
0.02,1,blur_1.mat,1,ILSVRC2012_val_00000491.JPEG.png,27.31943702697754,0.6983665823936462,27.608074188232422,893,0.7056902050971985,8.700932085048407e-05,4.134557394651638,1200,0.5,0.99,0.96,80.0,2.55,0.1
