noise,kernel_index,kernel_file,image_index,image,final_psnr,final_ssim,best_psnr,best_iter,ssim_at_best_psnr,final_update,runtime_per_iter,max_iter,gamma1,gamma2,alpha,score_sigma_begin,score_sigma_end,denoise_relax
0.01,2,square_7.mat,2,ILSVRC2012_val_00002289.JPEG.png,26.36724853515625,0.6339258551597595,28.663564682006836,102,0.8481221795082092,0.0011027464643120766,3.063910330560005,150,0.5,0.99,0.92,80.0,2.55,0.1
0.01,2,square_7.mat,3,ILSVRC2012_val_00005941.JPEG.png,24.372709274291992,0.7137939929962158,26.182828903198242,103,0.8306229710578918,0.0012134709395468235,3.0948008347066693,150,0.5,0.99,0.92,80.0,2.55,0.1
0.01,2,square_7.mat,4,ILSVRC2012_val_00007658.JPEG.png,25.035598754882812,0.5903539657592773,27.135452270507812,101,0.752044677734375,0.0011097077513113618,3.1045017625000035,150,0.5,0.99,0.92,80.0,2.55,0.1
0.01,2,square_7.mat,5,ILSVRC2012_val_00028884.JPEG.png,22.451616287231445,0.5980353355407715,23.295040130615234,103,0.6522772312164307,0.0022987036500126123,3.2072518230933444,150,0.5,0.99,0.92,80.0,2.55,0.1
0.01,2,square_7.mat,6,ILSVRC2012_val_00038157.JPEG.png,25.088489532470703,0.5851449370384216,26.846811294555664,95,0.6846566796302795,0.0007967743440531194,3.0885270939933496,150,0.5,0.99,0.92,80.0,2.55,0.1
0.01,2,square_7.mat,7,ILSVRC2012_val_00044012.JPEG.png,28.94540023803711,0.7386687397956848,33.610107421875,95,0.888180673122406,0.0008771696011535823,3.071748136366659,150,0.5,0.99,0.92,80.0,2.55,0.1
0.02,1,gaussian_1_6.mat,1,ILSVRC2012_val_00000491.JPEG.png,26.68863868713379,0.6622111201286316,27.13793182373047,97,0.7003724575042725,0.00040759932016953826,2.9971738119599953,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,gaussian_1_6.mat,2,ILSVRC2012_val_00002289.JPEG.png,27.517410278320312,0.7782338261604309,28.121278762817383,94,0.8655767440795898,0.0004171882173977792,3.0498411294000105,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,gaussian_1_6.mat,3,ILSVRC2012_val_00005941.JPEG.png,25.067153930664062,0.7853453755378723,25.462810516357422,95,0.8228365778923035,0.0005469562020152807,3.0965011594933456,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,gaussian_1_6.mat,4,ILSVRC2012_val_00007658.JPEG.png,25.969148635864258,0.6783614754676819,26.387653350830078,100,0.7292780876159668,0.0005229400703683496,3.0740140706266783,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,gaussian_1_6.mat,5,ILSVRC2012_val_00028884.JPEG.png,22.802396774291992,0.6150804162025452,22.958005905151367,99,0.6303860545158386,0.0008359451894648373,3.11506058698668,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,gaussian_1_6.mat,6,ILSVRC2012_val_00038157.JPEG.png,26.127309799194336,0.6360499262809753,26.608745574951172,89,0.6684495806694031,0.00032828637631610036,3.0858361051666723,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,1,gaussian_1_6.mat,7,ILSVRC2012_val_00044012.JPEG.png,31.269954681396484,0.834825336933136,33.230262756347656,91,0.8935350775718689,0.0003671811427921057,3.046050339653351,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,square_7.mat,1,ILSVRC2012_val_00000491.JPEG.png,25.082094192504883,0.5379478335380554,26.70736312866211,96,0.6527349948883057,0.0007650905754417181,3.0781134038933184,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,square_7.mat,2,ILSVRC2012_val_00002289.JPEG.png,25.75777816772461,0.6243169903755188,27.4046630859375,100,0.8164588809013367,0.0008842722163535655,3.0625749169866805,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,square_7.mat,3,ILSVRC2012_val_00005941.JPEG.png,23.592926025390625,0.6863195300102234,24.882837295532227,99,0.7870625853538513,0.00090488774003461,3.138917549346661,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,square_7.mat,4,ILSVRC2012_val_00007658.JPEG.png,24.541637420654297,0.5582823753356934,25.963224411010742,97,0.6897545456886292,0.000800934387370944,3.092312626733328,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,square_7.mat,5,ILSVRC2012_val_00028884.JPEG.png,21.932361602783203,0.5441082119941711,22.722023010253906,98,0.597014844417572,0.001444560824893415,3.1006131958999807,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,square_7.mat,6,ILSVRC2012_val_00038157.JPEG.png,24.73906135559082,0.5512442588806152,26.250362396240234,92,0.643316924571991,0.0006589799886569381,3.0277688131466616,150,0.5,0.99,0.96,80.0,2.55,0.1
0.02,2,square_7.mat,7,ILSVRC2012_val_00044012.JPEG.png,28.420169830322266,0.7104738354682922,31.78045082092285,98,0.8368954658508301,0.0005855433410033584,3.0921753266200054,150,0.5,0.99,0.96,80.0,2.55,0.1
0.04,1,gaussian_1_6.mat,1,ILSVRC2012_val_00000491.JPEG.png,26.1856689453125,0.6456244587898254,26.245460510253906,107,0.6524341702461243,0.0004359605663921684,3.0094725589599935,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,1,gaussian_1_6.mat,2,ILSVRC2012_val_00002289.JPEG.png,27.023290634155273,0.8482849597930908,27.19458770751953,95,0.8561625480651855,0.00047385768266394734,3.1611645632533327,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,1,gaussian_1_6.mat,3,ILSVRC2012_val_00005941.JPEG.png,24.422218322753906,0.7859970927238464,24.556320190429688,104,0.7917717099189758,0.0006063151522539556,3.098303458753338,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,1,gaussian_1_6.mat,4,ILSVRC2012_val_00007658.JPEG.png,25.416257858276367,0.6808748245239258,25.44069480895996,111,0.6829299330711365,0.0005123236333020031,3.0165674369666764,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,1,gaussian_1_6.mat,5,ILSVRC2012_val_00028884.JPEG.png,22.532066345214844,0.5879542827606201,22.54254722595215,107,0.589154064655304,0.0011672961991280317,3.016174190940025,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,1,gaussian_1_6.mat,6,ILSVRC2012_val_00038157.JPEG.png,25.99396514892578,0.6304866671562195,26.127178192138672,94,0.6366648077964783,0.00040649136644788086,3.064477952180023,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,1,gaussian_1_6.mat,7,ILSVRC2012_val_00044012.JPEG.png,30.683813095092773,0.8344325423240662,30.683813095092773,150,0.8344325423240662,0.00045498847612179816,3.1022505216733163,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,2,square_7.mat,1,ILSVRC2012_val_00000491.JPEG.png,25.736385345458984,0.5941897630691528,25.815916061401367,104,0.6049647927284241,0.00020935658540111035,3.1533610349933343,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,2,square_7.mat,2,ILSVRC2012_val_00002289.JPEG.png,26.110233306884766,0.7864270210266113,26.156774520874023,107,0.8117799162864685,0.00021400222613010556,3.147440885759958,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,2,square_7.mat,3,ILSVRC2012_val_00005941.JPEG.png,23.59455680847168,0.7311325073242188,23.655906677246094,116,0.7442030310630798,0.00036723233642987907,3.0601469367866714,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,2,square_7.mat,4,ILSVRC2012_val_00007658.JPEG.png,24.834762573242188,0.6218302845954895,24.837080001831055,141,0.6244687438011169,0.00033299968345090747,3.113603138193333,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,2,square_7.mat,5,ILSVRC2012_val_00028884.JPEG.png,22.098440170288086,0.5382842421531677,22.100852966308594,137,0.5384870171546936,0.0006473337998613715,3.1954721608266605,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,2,square_7.mat,6,ILSVRC2012_val_00038157.JPEG.png,25.42268943786621,0.5956582427024841,25.60152244567871,93,0.6080507636070251,0.00017922050028573722,3.0300157181999627,150,0.5,0.99,1.0,80.0,2.55,0.2
0.04,2,square_7.mat,7,ILSVRC2012_val_00044012.JPEG.png,29.32855224609375,0.748714029788971,29.339439392089844,134,0.7498952746391296,0.00017414629110135138,3.0822129204199884,150,0.5,0.99,1.0,80.0,2.55,0.2
